,core0.IPC,core0.LQFullEvents,core0.rob.reads,core0.system.l1.hits::total,core0.system.l1.mshrMisses::total,core0.system.l2.hits::total,core0.system.l2.mshrMisses::total,core1.IPC,core1.LQFullEvents,core0.rob.reads,core1.system.l1.hits::total,core1.system.l1.mshrMisses::total,core0.system.l2.hits::total,core1.system.l2.mshrMisses::total,core2.IPC,core2.LQFullEvents,core2.rob.reads,core2.system.l1.hits::total,core2.system.l1.mshrMisses::total,core2.system.l2.hits::total,core2.system.l2.mshrMisses::total,core3.IPC,core3.LQFullEvents,core3.rob.reads,core3.system.l1.hits::total,core3.system.l1.mshrMisses::total,core3.system.l2.hits::total,core3.system.l2.mshrMisses::total,mem_ctrls.avgRdBWSys,core3.system.l3.hits::total,system.l3.mshrMisses::total
unknown_0,0.5865481057411723,0.2799999986,2262.564988687175,324.4799983776,2.10999998945,7.404999962975,5.244999973775,1.2550340491138576,0.8949873676038235,1753.9415623396287,300.881667011229,0.5374597768900246,1.3927218566367592,1.3716908218888888,0.9042489544753496,8.364441851514318,1879.1128895461895,182.62310654326026,2.893013622160051,11.409890047936166,5.254127878810855,0.12790854541897745,1630.3938728299659,7950.199294946594,264.3646474901489,43.77034796692925,41.89021777662637,55.50969744784479,0.002514275114516144,2.522752737041039,7.304961202160096
unknown_0,0.5865481057411723,0.2799999986,2262.564988687175,324.4799983776,2.10999998945,7.404999962975,5.244999973775,1.2550340491138576,0.8949873676038235,1753.9415623396287,300.881667011229,0.5374597768900246,1.3927218566367592,1.3716908218888888,0.9042489544753496,8.364441851514318,1879.1128895461895,182.62310654326026,2.893013622160051,11.409890047936166,5.254127878810855,0.12790854541897745,1630.3938728299659,7950.199294946594,264.3646474901489,43.77034796692925,41.89021777662637,55.50969744784479,0.002514275114516144,2.522752737041039,7.304961202160096
unknown_0,5.421010862427588e-20,1925074.9250749252,-102190809.19080919,-2703296.7032967033,-398601.3986013986,-1060939.060939061,-1025974.0259740261,-9.300232025472146e-15,2.2324681435102103,1973.0122113850757,292.0453039015458,1.340646665815531,3.4740235340263323,3.4215634471031158,-2.4035135860745197e-15,58.16812274552005,5077.520018889866,184.20281444849252,4.172587323738352,-16.2843678256167,34.93696088903085,-1.131636017531759e-15,1894.9941027542086,9963.210058117847,302.85031390899707,41.293415151780366,43.113774520420336,59.2095836747106,-3.28547139581002e-17,8.404781046605487,22.008700519528237
unknown_0,1.7825885456428354,0.9349532476628507,1734.3232751646256,315.25423571194324,0.13999299965005252,2.689865493276009,0.039997999900015,2.153909912460082,0.0,1593.8478787707031,310.52289535644076,0.0,0.0,0.0,2.348442986735099,0.0,1341.020867776012,182.5958247339817,2.6110056826906805,15.817836752114472,0.08349146078371363,0.20322275895079214,1399.789430760923,5959.608544881653,228.44486323809915,46.4871482112469,41.57529858892647,50.12717962778793,0.002096664943565207,0.4958893376980441,2.461589177714391
unknown_0,1.5644589763724905,0.3049969485055302,1769.5872952791108,316.1518369008718,0.22499774889752228,3.264967334001823,0.50499494752555,2.2241143295013015,0.0,1571.5903480370187,295.8573211837622,0.021102017630376994,0.007034005876792332,0.028136023507169327,2.3585234783648557,0.0,1337.477940349839,181.93727635701828,2.6200931206964366,15.93613600626124,0.056381750698530915,0.19884074748946864,1576.0424242312183,6066.797558347853,226.12115554204735,46.262783388560834,35.759243282484526,54.05192548969608,0.0021794651168077577,0.7235559995074938,2.6649541242507695
unknown_0,1.3026357780573095,0.0249989999150084,1822.3020988045373,311.8325251398318,0.6649733977392234,4.419823184973485,0.7849685973312638,1.5161292423423312,0.0,1733.2250728850925,269.04737242019615,0.18471742450333598,0.2792240137841125,0.27063250566767827,2.3381181573499057,0.04735415603095804,1341.7020160566744,182.44720657151115,2.640690583373425,16.030774585774324,0.05849631039118346,0.20178323704937584,1326.9317240032365,5994.803240759045,230.26272576777723,46.76909022112549,41.70163186038242,50.029047510520705,0.002221719280177791,0.7523320461215618,3.2110844359501876
unknown_0,1.8115693946146112,1.9248171327483032,1723.3462734872874,312.03535508109053,0.1449862255836384,2.37977390957972,0.09999050040250926,1.8911440785250595,0.0,1661.2054229486582,293.72380788906486,0.0,0.014367471974485898,0.0,2.3570988660439345,0.06147887408558292,1337.7534030948718,182.26180708597127,2.5782702819641337,15.992192121512257,0.026897007412442525,0.208256348945692,1553.4921477997673,5838.696797482091,229.9730264428535,47.53413727345667,38.27085160168515,51.796118474553424,0.002113674238288287,0.5245134155150296,2.6326816613454103
unknown_0,1.7122788093440493,0.4499707496514189,1783.584058118302,318.5492927032278,0.12999154989929879,4.119732196808546,0.1749886248644407,2.118396383884066,0.0,1592.5876469271307,313.3375349023749,0.0,0.0,0.0,2.3510970713173323,0.06190056561860306,1339.510033937859,182.00586896740435,2.6435182728885778,16.24707787001217,0.054618146134061525,0.20302026350084307,1587.8557205205261,5964.157454600149,229.64367574768391,46.721482322518135,40.22770228852193,51.14905961842464,0.002110781518845736,0.5028063290541525,2.5703459541248272
unknown_0,1.6626266656553146,0.029998649910760768,1807.0386742244666,317.70070187991195,0.12499437462816987,4.3598037870305655,0.18499167444969142,2.280123361328378,0.0,1593.8415936525982,304.5841646690966,0.0,0.0,0.0,2.33204485562955,0.0,1343.4828745357745,182.17496317014107,2.6769991848626598,16.197449129182324,0.07129158947703487,0.20831774690800006,1450.7980267039893,5839.185720702884,231.32481120012724,46.72785128779524,38.866718321360004,51.75578404805331,0.0021233904419717584,0.6103354400886072,2.5272503201988332
unknown_0,1.7860159842676608,0.21499247418844103,1731.0044061907613,307.6292314387535,0.07999719969802457,1.8849340178847038,0.029998949886759215,1.924052328419663,0.0,1596.8997210827758,282.63987059318276,0.02320562493581034,0.032487874910134475,0.02320562493581034,2.3562262802843574,0.0,1338.8058858842655,181.86400397986824,2.6529018856337707,16.015947669554738,0.011369579509859019,0.20809036924402297,1265.1589381127349,5844.654943798869,226.19404256129928,47.41878524572865,37.50589891834103,51.28094874990564,0.0020990534446390227,0.5522054765800756,2.574586874055043
unknown_0,1.7182756161741028,5.86473605755373,1758.8308438178742,307.96613998387005,0.07499662477690192,1.584928670285194,0.07499662477690192,2.05507684640119,0.0,1576.3399080470547,299.36499981453767,0.0,0.0,0.0,2.3523766977744835,0.0,1340.2247421098434,182.21891036699822,2.6732987752007755,16.116485648853857,0.040172522578153735,0.20196561885033665,1452.6350992115742,5989.15283554584,230.84775061262704,46.62044125141685,37.81530316834816,52.44799640784395,0.002144526249756063,0.5661530098891412,2.631185930851692
unknown_0,1.6913586510592071,0.0,1777.7416604867553,311.3566466947147,0.0849936250531529,2.194835376372595,0.04999625003126641,2.233423814216212,0.0,1529.6269033930785,292.1345751060716,0.0,0.0,0.0,2.3567738061818178,0.0,1338.4653976840552,182.57297076631934,2.56902458668117,15.80883006832016,0.007176046331511648,0.2039963807622044,1429.4477935065581,5939.064585513821,231.9267023741211,46.46824546226805,38.34355669277248,50.11606490979668,0.0020183794616638476,0.55413436317036,2.3886450666543517
unknown_0,1.7806306867596675,0.9499809956301825,1733.62031892552,309.8038023749335,0.12999739940202498,2.2299553897424285,0.20499589905703938,2.169423621354949,0.0,1558.7629309702186,298.87472484190056,0.0,0.0,0.0,2.333211659315778,0.0,1343.5023282106667,182.36660987912964,2.640505807050357,16.32000482189939,0.05723639755166959,0.2044835383967123,1261.66835328856,5927.507578913811,233.3681542420692,46.8042473526538,38.22709690756283,49.54719394169305,0.002060482363187439,0.6202682239878194,2.452255124482817
unknown_0,1.7328729736370478,0.0,1756.4486444880897,311.8253210610575,0.06499902468963453,2.0599690901638024,0.08499872459413747,2.029441070188712,0.0,1649.962423366737,297.45295135825614,0.012807814419858028,0.0,0.012807814419858028,2.348397549734022,0.0,1340.4969605028796,181.95133582264444,2.682211431008831,16.24822440462571,0.029515394013852333,0.2064600535431829,1292.3747831476442,5882.411939971801,226.86641374516705,46.95958508709618,41.00045990178103,52.87674460209221,0.002150896315082259,0.6185632043788196,2.615521132484277
unknown_0,1.6481116760335877,0.0,1782.214991088925,305.984998470075,0.054999999725000005,1.4549999927250001,0.034999999825,2.1378480605669683,0.0,1593.5512408219895,311.8413432839635,0.0,0.0,0.0,2.358348921703502,0.0,1337.5193881730913,182.38360734068652,2.5752302592169127,15.968524131100802,0.01397682637295475,0.20451417787900789,1486.5419660511739,5926.061490609174,229.34965632405283,47.949067291922496,40.494800528052195,53.30808069513737,0.0021080378406267107,0.5892767204683105,2.6673208382431235
unknown_0,1.6524911178909982,0.039999799801001996,1774.3511193726474,308.3334567910488,0.12499937437813123,2.20998893900536,0.23999879880601196,2.2600842766069564,0.0,1587.9036858209693,306.94455502729215,0.0,0.0,0.0,2.351144344358001,0.0,1338.9947204657215,182.57373626357366,2.6145720127826846,16.021281997683143,0.01405683877840153,0.2096835495314411,1798.0533612556796,5819.764921594888,230.75103511895992,45.98470935516158,38.06446378499236,50.75261837998982,0.0021714657522748787,0.5679816604873899,2.6216501812159523
unknown_0,1.7710139281035355,0.024998374980634383,1719.8731996426573,305.16516273859617,0.07499512494190315,2.2898511482261097,0.049996749961268766,1.7752198128002763,0.0,1641.584525549736,278.3807495791232,0.5785882417970739,1.077371208863517,0.8429432143422888,2.324056774995581,0.0,1344.1928992647106,182.17562184851863,2.666951131294191,16.06647560095372,0.04952909243832069,0.20207726431371406,3185.478784266112,6007.448689534279,229.20864826883496,43.24774151048368,37.50766639612363,48.418190850136234,0.0022340995422028736,0.6474237918803377,2.827375523549493
unknown_0,1.7221892140759114,0.8049879211562431,1747.1037847077107,306.9603940592872,0.06499902468963453,1.7899731414530127,0.044999324785131606,1.4034081613201812,0.0,1774.0977422408748,271.9870889301451,0.766955855450566,1.509369123526714,0.9080757328534701,2.356952804092231,0.021920210353937562,1338.5028447373122,182.55881856437665,2.561011243018372,15.983486716412804,0.010960105176968781,0.21211025289786617,2900.3774245777036,5772.743645810756,227.66207008232573,43.27527937014252,36.77992786993351,47.21308621714423,0.00220921271299106,0.6985837790984583,2.9515920709960835
unknown_0,1.7099416104424958,0.0249978750556309,1750.1912249949194,306.97890525815853,0.0999915002225236,1.644860178660513,0.0499957501112618,2.083891154351142,0.0,1570.7563553724935,298.24949930771993,0.06153618918055871,0.08615066485278221,0.0,2.351593957559851,0.0,1340.2115026185359,182.67877915070264,2.5629560059949323,15.941222817429473,0.007270797180127468,0.22160669556032928,2779.5693704355613,5577.077170855752,234.20259878857345,43.36085011338438,35.68397362533857,47.604349679640855,0.002089157326886639,0.545134006902613,2.5202377609758737
unknown_0,1.6486753820401865,0.039997199996014275,1796.4242413209863,312.2481410688845,0.11999159998804283,2.319837599768828,0.08999369999103213,2.168276760232049,0.0,1541.1155952985712,297.5354577723124,0.0,0.0,0.0,2.339941311245323,0.059885090867223864,1340.7179822926198,182.1387425464594,2.6666478697934393,16.40146959281143,0.05636243846326952,0.11055243244934344,783.9993450641705,6864.523794771563,425.88723338150663,41.60453015176483,56.51654812730777,65.01639837336725,0.0013981849354473518,0.5010823899116958,1.7110451162076543
unknown_0,1.8067170717884184,0.00999954997025359,1706.2732091742212,305.3412581166785,0.08999594973228231,1.8199180945861533,0.059997299821521535,2.2671201322252594,0.0,1558.1786316747007,296.10282896001297,0.0,0.0,0.0,2.35718995869708,0.06514707886189172,1337.841250602261,182.15889686006832,2.6480371466804224,16.041510124463457,0.0,0.1351092562971635,3.0086245230577977,5117.937747012252,635.2877826243376,14.775689324350516,103.49668359318824,39.9812769953014,0.0009767124648746943,0.4058380136693975,1.1583579915580768
unknown_0,1.7550168030942728,0.0,1736.5634318769514,308.4534067192626,0.06999509999302499,1.6148869498390765,0.024998249997508923,1.9349724042754923,0.0,1609.705102825079,297.50638120510615,0.013604023101426957,0.03627739493713855,0.0,2.3503207068506646,0.12319914535931538,1338.8088459271153,182.00620407749525,2.702914583034677,16.243620650253977,0.011199922305392306,0.37995753193545595,14.941227745393444,3734.036816524564,554.4419427189354,3.6025216820423145,106.34366888336447,5.496154873885069,0.00035097571247761673,0.18313541472226225,0.4291382106178384
unknown_0,1.7852469405630118,0.49999249761257336,1714.4642744635619,304.84042586940984,0.08999864957026321,1.9399708907367847,0.07999879961801173,2.22308111145823,0.0,1534.0408042671838,290.9128129204397,0.0,0.0,0.0,2.3569012148212827,0.06438272094868804,1337.7403886529605,182.25990856797713,2.586670494585525,15.936617044239956,0.00757443775866918,0.5648079549360016,10.225045669368392,2983.311160893369,458.60989224018755,4.108982803764732,60.244009415196764,5.199443624763834,0.00029790861457723393,0.4804354568059731,0.3606486002833042
unknown_0,1.6616159098700627,1.0798812076677506,1767.5105650002972,309.74092694933097,0.16498185117146189,2.63970961874339,0.09498955067447806,2.151987904748775,0.0,1557.065756847792,304.50256973695406,0.0,0.0,0.0,2.3407765538359104,0.060331182490005665,1341.3715714449972,182.37406688111184,2.6829631742614284,16.076485687042688,0.03903782396412131,0.427220920762704,52.053355136241834,3335.2453267627498,515.4390504114675,5.891732015794275,72.703584181699,7.11674560323665,0.0004885651863256695,0.33447770947836913,0.6462361783129246
unknown_0,1.8496402611403477,1.1099500466981485,1684.2641996896932,305.7912378653399,0.09999549970253589,2.8448719665371462,0.06999684979177513,2.0136034919450534,0.0,1612.6692893203822,290.8757719523109,0.0,0.0,0.0,2.3501488893192692,0.0,1339.9703249899842,182.43740361295,2.6325005503755916,16.117671531148613,0.027544848808115308,0.2415521482582578,1307.1974997244447,5628.215711017775,382.1975351379198,32.00612434892326,22.894332967291998,32.84839077915808,0.0014698198531315793,0.6848147337104856,2.01003153011676
unknown_0,1.7202793593852006,0.0,1739.6430091513275,306.2746847343899,0.08999549977503375,2.6348682434134885,0.024998749937509376,2.153406842910624,0.0,1546.4076817068967,300.102248290108,0.0,0.0,0.0,2.345087987869669,0.0,1340.2224015043887,181.81651403677733,2.666383025129347,16.23302788063616,0.02567356420344626,0.26862539349191833,1114.4018598103912,5160.764435170196,387.9994752817791,29.360910945155258,25.006402887858513,31.44210964901032,0.0016255827154832403,0.6469883215333248,2.139834325727021
unknown_0,1.661475076198747,0.1599840008,1781.3618549076998,307.6492335384,0.08999100045,1.8398160092,0.04999500025,2.146876323837733,0.0,1539.0898197794215,301.03383051260624,0.0,0.0,0.0,2.352662662892566,0.0,1339.155451967816,182.30413380537325,2.605656171289566,16.07880515454293,0.03530699419091553,0.3521227375019552,511.5000704984532,4199.098766268813,451.1334846752027,28.40225452567162,64.94302882821758,23.613502309133963,0.0008804937410112347,1.2115847896222218,1.200106617931064
unknown_0,1.7242068965368604,0.0,1745.0351898672293,309.48261914782097,0.07999679972802688,1.719931194152578,0.05499779981301848,2.0712586206717996,0.0,1615.126561331497,290.41562147613223,0.0041620537064667755,0.0041620537064667755,0.0,2.336784482738476,0.0,1342.0445818117123,182.37188524471114,2.5897656203456503,16.058760321032217,0.03320212333776475,0.7800105171439901,34.99038444121058,2647.565232338308,389.22658220169114,29.243385101529753,63.82484843587843,10.090404609862684,0.0001056025379082456,1.6998764045183583,0.1509061224847552
unknown_0,1.693264362741553,0.4149896231844723,1749.8112459697945,306.3273402848562,0.0699982496937664,2.004949866228595,0.06499837471564024,2.150061802585973,0.0,1546.0050891829646,302.0857521348327,0.0,0.0,0.0,2.357261382665155,0.0,1337.6982012401522,182.03889531833678,2.6038393068262278,16.01091811011217,0.01077450747652232,0.8401683062628883,18.994548322790955,2522.3651737485748,377.5934826268555,29.36345560350814,71.7056795039684,2.0052600086129444,1.79904840920267e-05,0.31624260459304193,0.034870857540677626
unknown_0,1.787542677352059,0.4149979229353957,1693.9965215474097,304.19847748662016,0.12499937437813123,2.184989064129734,0.10999944945275549,2.214092915984001,0.0,1525.5201249545057,296.3637232411466,0.0,0.0,0.0,2.348953398974412,0.0,1339.9615648271158,182.61514684239808,2.606396124245587,16.193900590933165,0.030439662764911963,0.6668215862514808,201.5601517054451,2865.3629253516656,368.8210330149443,29.742118408989406,52.59489528475639,7.800771930613715,0.0006976967627701616,0.6049799393682992,0.8558874089589411
unknown_0,1.7168768294315144,0.2899840494273613,1749.1187897209716,308.57302694065316,0.06499642487164994,1.6349100717715022,0.05999669988152302,1.9939655098243392,0.0,1632.0305064249992,297.7127813918198,0.012914835215678459,0.012914835215678459,0.0,2.356867558801026,0.0,1338.6009974264991,183.09853958546321,2.509396570214313,15.675533872572428,0.0036420850075679434,0.6094920899198306,93.58627551143209,2941.7497191461084,420.8213562500513,24.435242740757666,79.85465495106395,7.548870379853665,0.00020118543824990186,0.8690353439386901,0.27382326665523815
unknown_0,1.3499591665844377,0.6849520499317445,1816.2878507690068,258.5668990242338,0.5249632499476874,1.599887999840571,0.5449618499456945,2.208398857999579,0.0,1535.4688021336333,293.7686992669117,0.0,0.0,0.0,2.333099356773735,0.04917857304268246,1342.2655083407858,182.2673631251324,2.6382858008780237,16.321500535694966,0.028928572378048502,0.8470130869323177,37.005163216316355,2525.3314645460296,378.13157090160985,28.710078180100737,58.50385623044674,9.227385659882502,0.0001767479060212283,2.003221177650441,0.24739781543982944
unknown_0,1.6504579585638217,0.0,1626.4454795472157,193.49161732889567,0.39996200161003703,0.5149510770729226,0.06999335028175648,2.1509943064431805,0.0,1551.7897431254926,303.96004164524174,0.0,0.0,0.0,2.3556564072748936,0.0,1338.5782594399006,182.14808575620148,2.63063870005591,15.661232527230323,0.010508543409011624,0.5104959155003672,267.9619139773722,3265.682782975047,388.8017781886664,29.8705282320053,58.88438005908837,19.687393607458038,0.0006436174601811733,1.888504007949409,0.8266845853933193
unknown_0,1.481174274954223,0.0,1734.384991328075,207.814998960925,0.43499999782500004,0.5949999970250001,0.10999999945000001,2.0211215451460354,0.0,1604.0497105103195,296.86194506257806,0.010992715453586132,0.018321192422643556,0.0,2.3527416535655363,0.10702391636073383,1338.5858950706488,181.97213543570655,2.653563573297018,16.037848642880554,0.009443286737711809,0.702032171100053,207.481483981249,2815.8638435358375,372.77675409016655,29.90695582097015,39.57001456241941,21.341012919161415,0.0005832123707632253,3.8152764620536126,0.760118726750172
unknown_0,1.4170014098076766,0.0,1768.2462139237941,257.84694942430554,0.7699460999232749,1.2799103998724568,0.7999439999202855,2.179875737659278,0.0,1539.1230255215437,298.1026717991047,0.0,0.0,0.0,2.336705560616234,0.10308246869451368,1341.4061014470774,182.72883494759822,2.6043482531937427,15.856509155067839,0.03941388508907876,0.5307290670369689,195.98472653996947,3206.3165335409067,393.22422520190855,29.220172074376325,44.691245365469136,27.698427160498344,0.0008116193067039905,3.8292215372020584,1.1058055326379155
unknown_0,2.1435859511254347,0.0,1443.6733376815682,264.6160294364783,0.4149937730184359,1.0049849202012724,0.6549901718724711,2.2537110274883583,0.0,1550.376161317988,296.2982323576493,0.0,0.0,0.0,2.3539114497673825,0.08651031026918224,1338.364584780721,182.39105309278435,2.6089688307495487,16.109130406966674,0.027319045348162815,0.5929284160145663,89.4761561498833,2949.0798787267295,396.62339762439177,30.204981197263635,59.198870988054104,26.57170697784413,0.00033024125697640765,4.344526648943382,0.3940282818994669
unknown_0,2.0804943254300854,0.0,1454.754992726225,273.51499863242503,0.344999998275,1.1599999942,0.464999997675,2.000488916145671,0.0,1607.293462046532,288.52523652806036,0.0,0.0,0.0,2.3492629848607707,0.1461230881293894,1339.125115286135,181.9630964723978,2.665639365269467,16.511908958621003,0.008855944735114508,0.37998148359655076,432.4627564481287,3945.5211359636137,450.8869784579781,25.459920459375812,65.83990183311701,24.28274134136166,0.0009141171942358437,1.3059935153893487,1.232674581192052
unknown_0,2.059826154997427,0.0,1458.9135198674358,273.0081734306234,0.3799904983375891,0.9349766209095942,0.5599859975501312,2.1089414817801715,0.0,1552.9168666289818,305.04360756227055,0.0,0.0,0.0,2.3565057982414004,0.021852000673688438,1337.7619996426672,182.455464825029,2.6091288804383996,15.733440485055675,0.021852000673688438,0.26231230303134656,1134.550406967004,4890.812528825578,243.18805484145838,46.6431077093401,40.79308830808448,49.627010222732224,0.001804877546377836,1.5795199509916078,2.239549901694153
unknown_0,1.6747385431964739,4.854781510558118,1653.6855758806576,290.62692033545034,1.5199315954785455,5.784739657791701,0.8199630975607943,2.236361961681727,0.0,1527.4147957278485,293.10099410255657,0.0,0.0,0.0,2.3357615949296577,0.11829949805773914,1341.4697051421936,181.82991334801952,2.677870456034277,16.389857730908584,0.02867866619581555,0.19086136300676682,1102.395318838496,6275.861793635965,227.16503346648093,47.46863001366017,40.887951176276594,53.040271429311595,0.002216835388963829,0.5501809216633662,2.6234395248108973
unknown_0,1.9265616721868077,10.724678206030427,1603.3118926266618,299.2560208230952,0.19999399918005462,3.544893635466468,0.06999789971301912,1.943457111188716,0.0,1642.064821361693,302.98869794315675,0.0,0.0,0.0,2.356672927781567,0.06948474985700549,1337.8225877027419,182.05413196358128,2.6077217887511477,16.014191172926328,0.016349352907530704,0.20083802918459917,1103.2613379730772,6015.683164715435,234.10070819660868,47.09831908401347,39.42445854079335,53.23740751858956,0.002068583538004445,0.5410071416824166,2.4802404971867023
unknown_0,1.8643884523069776,9.369718861585559,1626.0862092832904,298.32104887692844,0.15499534936454232,3.9648810337445823,0.044998649815512284,2.2479655471140325,0.0,1531.2102111454865,290.1743679783775,0.0,0.0,0.0,2.3499352144229433,0.13487032561318268,1339.0679613990499,182.7373908830143,2.6180710266088405,16.073369393665182,0.019833871413703335,0.20486217921637573,1027.7107417886543,5916.457846091011,228.37510905150342,47.73171735306377,38.99531150769843,53.87450271308628,0.002081061178052322,0.4865554107107129,2.372656701080689
unknown_0,1.7687083252111933,0.24499754879952426,1721.317778215629,310.1218972304182,0.15499844924051534,3.6699632820173633,0.044999549779504454,2.1421938838488286,0.0,1546.2670483362558,303.78764297567386,0.0,0.0,0.0,2.354746281307109,0.060089382731477896,1338.3708215782071,182.8069246148386,2.531265247563506,15.735907102805774,0.011266759262152105,0.20621164151995783,989.62170899641,5886.396522583561,235.61196347834445,47.13096976022944,38.29659326286159,49.78985977400035,0.002010780169422781,0.45639326279316333,2.4049465344789445
unknown_0,1.7056460896782075,0.0,1733.4513152275254,307.40540603049055,0.13498920018903887,4.0846732057201764,0.00499960000700144,2.1018189260226507,0.0,1589.068211701566,294.8018846012079,0.020286115288890044,0.016228892231112037,0.004057223057778009,2.343071793408691,0.08006842181475654,1340.1524890719252,181.77715436181046,2.715047394264017,16.10467120592262,0.01819736859426285,0.2154911441393104,1139.4934254256657,5718.519757874168,240.5619216239841,45.904232453334686,37.91056438818502,49.98021171427734,0.002080188799900397,0.5652858235621234,2.551823445227121
unknown_0,1.7688327997438065,0.00999954997025359,1728.2722191087792,306.89618813705295,0.08499617474715551,3.7298321389045888,0.01999909994050718,2.1058421918203494,0.0,1564.1661981380244,298.67375439418703,0.0,0.0,0.0,2.3516811999013774,0.0,1338.7636553969944,182.0927059797803,2.6775573957085474,16.25713570456187,0.03384552887833838,0.21554026566482534,1644.9203329673257,5686.8535332819,228.70506200947554,45.256850268469954,39.061216188198905,49.23682712798182,0.0020744158692354176,0.5120735401962991,2.4738780681869468
unknown_0,1.7786907842508277,0.7399555989642842,1718.59687559448,308.96146076754667,0.1449912997970557,3.444793295178323,0.07999519988803072,2.1646968847907524,0.0,1540.6872066129572,298.4372548519943,0.0,0.0,0.0,2.3589983014312357,0.0,1337.2903476976392,181.72256563491666,2.6200017242250198,15.976355837792278,0.007539573307122359,0.2130476927299216,1578.5364787520773,5740.6601101698825,227.57439464146617,44.99728492727449,38.0264624941995,52.30203897390996,0.002132077652961502,0.6292192486095494,2.5127822921695886
unknown_0,1.8211866258575433,0.14499274963755437,1705.8646982357648,309.4995234763286,0.14499274963755437,3.7898104905264214,0.09499524976253564,2.2602709790003983,0.0,1558.4211481258615,297.83428285702774,0.0,0.0,0.0,2.350979749395843,0.0,1338.9660435991307,182.32801621134487,2.641424654943861,16.208742200791875,0.007746113357606632,0.21293159964841082,1706.8205385152644,5743.040164933069,225.57193818379565,45.370962353176715,39.127644253682085,51.27218083078123,0.002156290974630716,0.5453391988647364,2.49650256364711
unknown_0,1.7848193889046902,0.20498564997957316,1726.1691595279872,310.5132625190573,0.11499194998854105,2.824802249718508,0.09499334999053391,1.9459862221414015,0.0,1600.4814783882543,297.2968001958189,0.004585578335042631,0.004585578335042631,0.0,2.3393774985513693,0.0,1341.814154173733,182.96078660756487,2.5251754557324704,15.814769546022392,0.03814464434641194,0.21330668189415597,1739.5832605596024,5734.228341104905,232.68071315760068,44.00936897551167,37.06492482158112,50.45180511831471,0.0020970159908436517,0.5907806959697953,2.590346128482949
unknown_0,1.7607218309704162,1.1148996534566906,1737.8485849381127,311.45696731565675,0.1899829005890325,4.469597713857764,0.07999280024801368,2.2337588027972384,0.0,1531.489028663518,291.48982171192756,0.0,0.0,0.0,2.3496478873032602,0.0,1340.0494479992153,181.84849324948112,2.607522843520445,16.21834251379311,0.033717967804143684,0.20727112675873882,1549.3501423022958,5870.933242549339,230.017827655745,45.145670383688504,37.62847032920792,52.11075969970442,0.0021379841549107573,0.6033008205653011,2.5260702509193007
unknown_0,1.716800563036729,0.054994225331369086,1770.719065644512,314.3069961938647,0.1449847758736094,4.249553775605793,0.09499002557236479,2.1549249836736113,0.0,1554.9815524404676,303.9638967284941,0.0,0.0,0.0,2.3516067565973873,0.0,1339.4797400568661,182.38490923682699,2.6461688852651504,16.023008836295187,0.010949664352821312,0.20819171215531818,1332.0827287235022,5850.016249587061,226.21206191408055,45.9267791092192,38.62961582166821,51.121369924086,0.0020873030178006034,0.6245629385625405,2.4355285531552058
unknown_0,1.8698965043158733,0.464986048093627,1692.5892138606382,308.7307365342503,0.1299960994670355,2.37992859024265,0.07499774969252047,2.026065575284206,0.0,1607.5077218056033,289.7835804079942,0.0092289234034935,0.0092289234034935,0.0,2.356017613874627,0.0,1338.2195326298222,182.06998284906476,2.6785501596076613,16.055428067811256,0.01190466737603405,0.2043268107047959,1187.3255004655455,5933.424574082609,232.16654165332685,46.671240143159906,36.51338199435452,51.246851921901076,0.0020457222725849076,0.5879175690507483,2.4197296992211834
unknown_0,1.6910978348231762,0.31569769031711237,1772.2466562490772,312.33525936151267,0.19042082908016303,2.74606879831393,0.14532115903486126,2.167781026209332,0.0,1542.3929512159739,300.1770840737539,0.0,0.0,0.0,2.338841574489735,0.06159531853259907,1341.0025495353084,182.07213832833153,2.637728934807772,16.275657108731473,0.02898603225063486,0.20344900639630992,1240.794683405753,5952.973760705858,228.4655019799441,47.40086440349615,38.8620443659595,53.31555925876544,0.002128087792872098,0.6539841393568925,2.545772267172681
